customer_id,region,loan_amount,loan_purpose,credit_score,monthly_income,existing_loans,loan_tenure,default_risk,late_payment_flag
7489,East,26495.61055205134,Agriculture,590.8638558203177,6385.061812445738,1,26,0,1
7490,East,80325.7164413154,Agriculture,636.1349696244653,49662.504129260284,3,21,0,0
7491,West,81417.66245694418,Education,583.9195369871077,42280.632047285595,1,47,0,0
7492,North,24673.05836433249,Education,784.2520283522372,35190.97735915873,3,50,0,0
7493,North,36911.815285135504,Education,429.5341402217989,48497.3047334504,0,35,0,1
7494,West,17752.64981390564,Small Business,445.1964714972802,32561.162665529417,4,19,0,0
7495,South,12046.399877067626,Agriculture,370.37880388100416,7539.479633495663,1,12,0,0
7496,East,99256.3128725989,Small Business,750.7067133219319,30172.197830653404,2,21,0,0
7497,South,67281.42536825972,Small Business,526.4775098092965,17474.18835456243,3,58,0,0
7498,East,56499.16837384028,Education,491.3416674846841,21626.488759299657,1,34,0,0
7499,East,77722.35753850346,Agriculture,839.7417943979359,25681.3320132513,3,49,0,0
7500,South,84807.3301703338,Small Business,809.7418515418819,39857.03358749526,1,21,0,0
7501,West,81637.90296424911,Personal,834.5932251686188,27631.814646693027,2,44,0,0
7502,West,6571.247682538277,Personal,378.26444821728103,26360.613087128546,3,42,0,0
7503,East,22746.750328097354,Agriculture,790.1884972314915,18588.746198383073,3,49,1,0
7504,West,67216.00370119396,Small Business,480.7902796630983,29294.250883371635,4,24,0,0
7505,East,40697.13804137648,Education,306.96122361652436,16177.588449589202,0,46,0,0
7506,West,98335.85185080516,Small Business,515.2140847906878,16744.72169337026,1,55,1,1
7507,East,68213.45530063413,Personal,580.0579942259328,39076.644881503424,2,58,0,1
7508,West,95872.14632927462,Personal,359.52123296207293,20414.62690290905,4,43,0,0
7509,North,24137.415756350412,Education,595.722689280841,7312.985282260033,4,33,0,1
7510,South,87075.91767092719,Agriculture,750.7049712972023,20465.477865274137,0,18,0,1
7511,North,35528.46905244641,Small Business,507.7080229615567,33735.74935399785,2,17,0,0
7512,South,99008.65678259164,Personal,493.9546435938662,41629.35140047951,1,52,0,0
7513,South,19980.423846948994,Small Business,486.3457311268726,48287.15066265626,3,27,1,0
7514,East,54052.28278964102,Education,807.7019452360305,38579.918966373916,0,23,0,0
7515,South,80320.23071452658,Education,326.8169543346095,24298.322423757658,3,20,0,1
7516,North,46101.03565738341,Agriculture,544.7918780961254,18460.367564223096,4,51,0,0
7517,North,49467.985717826436,Education,445.52969978234427,10833.349557690022,3,16,0,1
7518,West,98703.8005730454,Agriculture,791.5938639631217,33245.889550075146,1,14,1,0
7519,North,45404.27427860956,Small Business,352.82874497109214,27944.749134905283,1,47,0,1
7520,West,62386.84955691104,Personal,526.293521674226,35496.56823998636,3,54,0,0
7521,South,10181.267764139317,Personal,523.7488836170971,15670.992040478131,3,21,0,0
7522,North,85009.9576199747,Agriculture,788.6169296508624,19563.98756494755,0,19,0,0
7523,South,66575.96465305664,Personal,418.5213947725332,18144.290727438754,1,20,0,1
7524,North,43381.909771967286,Agriculture,654.6924756658861,40894.33289784847,3,24,0,1
7525,North,6536.106295679377,Agriculture,373.923369788284,12705.341668850604,2,30,0,0
7526,West,61208.53795638287,Small Business,824.6866427442985,32381.245266102298,0,34,1,0
7527,South,6202.493705995408,Small Business,626.1582275997573,7310.975709159802,0,54,0,0
7528,North,5114.343321356701,Education,644.4412016763687,29728.740915577382,0,35,0,1
7529,East,63529.36340418869,Agriculture,538.5753709132597,7876.128908887516,0,14,0,0
7530,South,22956.621396782655,Small Business,488.2554919664773,12914.446585459431,3,44,0,0
7531,South,23229.31722321905,Agriculture,416.97203622218194,10086.138592410298,4,34,1,1
7532,South,67060.79875411064,Agriculture,632.1932646077423,20602.640924754192,2,25,0,0
7533,West,10101.232854240556,Agriculture,825.0089599415309,20467.91379684781,4,30,0,0
7534,East,34773.52834008285,Small Business,497.8850247508217,42188.86763277154,4,44,0,0
7535,South,19196.03070349181,Agriculture,785.7362887641298,15155.935312123791,3,34,0,1
7536,North,60116.75513067072,Agriculture,381.8269720659873,8887.403379828964,0,38,0,0
7537,North,67867.6896991026,Education,814.8693114849904,32158.03058663584,0,23,0,1
7538,West,73507.90609190914,Agriculture,492.7674561439421,35935.28148200031,3,57,0,0
7539,North,29246.965607263715,Education,508.84996637634015,18267.06272096542,3,58,0,0
7540,South,13478.72640547548,Agriculture,554.5632413688805,32126.635236261973,1,18,0,0
7541,North,12474.947409480294,Education,695.0343484712076,39922.54556029898,0,47,0,1
7542,South,45484.39710281876,Small Business,695.8093885289693,20639.882258425052,2,57,0,1
7543,North,94855.21886095793,Small Business,563.7737215958159,28640.92279699003,1,29,0,0
7544,East,25684.25825346734,Personal,587.7340946226648,11598.4973152544,4,27,0,1
7545,West,29390.452127447188,Agriculture,316.50576827577765,6064.106048158116,0,25,0,0
7546,West,14584.436200056598,Personal,467.3631858570791,49161.55886648733,3,32,0,1
7547,East,62529.176019923376,Personal,490.30939082683517,18487.888274136647,3,54,0,0
7548,East,69587.92302498162,Education,607.2999977991676,17550.59228248197,3,38,1,0
7549,West,66078.46477527221,Small Business,607.0648720542174,48796.03099278895,0,36,0,0
7550,East,86807.37308925422,Agriculture,690.4448887503302,37770.50856934025,2,49,0,1
7551,South,51210.454327476815,Agriculture,694.3650129199445,31338.404957321745,3,26,0,0
7552,North,17773.418872871123,Education,429.36589831664566,36469.552779201054,0,21,0,0
7553,West,32493.4874169192,Personal,723.6029331076536,36946.69550129312,4,41,0,0
7554,East,67930.84747502842,Education,310.7819624254551,39350.11461318421,1,55,1,1
7555,South,63246.58750544819,Personal,693.8890365336963,8023.515413896397,0,20,0,1
7556,West,55445.297325581436,Agriculture,356.1336069356827,23577.413890229956,0,39,1,0
7557,East,69881.61977542528,Education,701.3065146316704,18280.86430248574,3,29,0,0
7558,West,65552.13078546344,Personal,589.9149498126224,8175.633733265247,1,22,1,1
7559,East,88725.8644991704,Education,540.4899753757006,23566.954858089295,1,49,1,0
7560,West,60671.55586043818,Small Business,679.8665143687859,32727.806843591603,3,13,0,1
7561,South,78967.12907655287,Education,320.003958560978,13032.395598848845,2,33,0,0
7562,South,28627.17981681445,Agriculture,422.90867912156807,18726.20347495342,0,34,0,0
7563,North,69427.34553596146,Education,639.0420783572097,33762.68698627193,3,31,1,0
7564,West,90708.4412463542,Agriculture,765.9684736469499,31069.609590074604,2,56,0,0
7565,North,41644.57115048416,Agriculture,509.60920031981436,44095.345842795075,3,40,0,0
7566,West,79014.89779717143,Education,442.3188099484564,40605.39363426725,4,37,1,0
7567,East,73854.98361356636,Education,585.3050396839469,48452.49735287133,2,52,0,0
7568,East,10654.988702823135,Education,642.2733888127627,31873.698955101972,2,23,0,0
7569,North,60243.28941428687,Small Business,531.0566672731605,36431.031488523186,1,59,0,1
7570,West,17367.98817407623,Small Business,782.1908754628653,43722.78164664813,0,40,1,1
7571,North,96895.32136190616,Personal,587.8912898730074,42799.66001713706,3,30,1,1
7572,South,82083.71275656234,Education,319.70297316382175,37342.47389118055,3,45,0,1
7573,North,15423.76111847641,Personal,422.6796750884047,27511.52942182888,0,59,0,0
7574,North,16566.43977652945,Personal,547.855867004798,17294.309970382797,0,38,0,1
7575,East,61475.0162166988,Agriculture,683.7490354593133,44474.70892709327,1,41,0,1
7576,North,37764.47154645242,Personal,420.86373408592385,39949.49490067872,0,48,0,0
7577,West,8316.056611945382,Education,836.9415918445816,42705.81283813156,4,42,0,1
7578,East,56455.94324414004,Small Business,475.2070420034459,11335.519316624188,1,39,0,0
7579,North,41845.28447015546,Personal,592.8641137733237,19166.579518517356,2,36,0,0
7580,South,14602.266775315553,Personal,310.43151160207265,24119.8267054843,0,17,0,0
7581,North,81182.43726431836,Small Business,786.6898967869424,42725.83875352523,2,18,0,1
7582,North,91932.29270148657,Personal,733.8590594388509,45179.900272159495,1,17,0,0
7583,North,76876.42373134235,Education,407.50190236257595,17820.172141487885,4,46,0,0
7584,East,83130.11945154634,Personal,813.2801801819136,35889.31252695942,4,36,0,0
7585,West,25566.60389028115,Agriculture,473.71187008857254,8501.639276865353,0,32,0,0
7586,South,30039.430337267095,Personal,680.7024586090645,23430.797238594252,4,58,0,0
7587,North,24810.116328422835,Agriculture,750.43697490913,26900.10984883483,3,59,0,0
7588,West,77681.02597972858,Small Business,707.5029536804495,39453.476670460215,1,28,0,1
7589,West,95052.12249877721,Small Business,804.6705312164127,45138.75065767042,4,52,0,0
7590,East,73099.53463972075,Personal,775.3511181873896,20177.74561210053,1,37,0,0
7591,South,88739.34266355782,Personal,847.0363327503856,28748.250047385558,1,52,0,0
7592,East,65676.41401390139,Small Business,400.43627691688005,34135.17000653859,3,28,0,1
7593,West,41827.69055308591,Agriculture,467.61899067468505,19790.925302606658,0,18,0,0
7594,West,45447.35341837899,Small Business,649.9242270873965,49349.219592832,1,36,0,0
7595,West,12155.53605590346,Small Business,703.1759522403711,44409.8470806511,3,45,0,1
7596,East,7988.433548372477,Agriculture,594.03278000564,18338.127298997748,4,37,0,0
7597,South,71070.18239796236,Small Business,340.6606006876382,27857.580394957175,2,17,0,0
7598,North,46650.74474106216,Personal,762.8773747402101,15387.827596125997,0,21,0,0
7599,East,57460.4314651898,Personal,828.4808958116996,28152.676350650065,2,28,1,0
7600,West,57977.81852412955,Small Business,523.0342641045171,35749.95551704782,3,25,0,0
7601,East,31350.702266663633,Personal,423.64686493436534,8848.44917568445,1,14,0,0
7602,West,50209.78852880162,Education,310.62256522914817,44155.27421632723,3,59,0,0
7603,North,49722.221058431714,Small Business,430.51446985147186,31718.564080096257,0,27,1,1
7604,North,41900.58601664641,Education,684.9553261611322,49532.130435965075,0,16,0,0
7605,South,82964.1614231017,Small Business,801.3741632200017,6151.617826227644,4,59,0,0
7606,West,47860.58035032161,Small Business,351.4321865374712,42417.425799420445,3,34,0,0
7607,South,62346.22982806884,Education,604.2925529390615,40638.33717145464,0,38,0,0
7608,South,90074.41143617847,Small Business,682.5421866815078,10978.363041801455,3,16,1,0
7609,North,87292.19417159763,Personal,452.00945160844776,20088.7535787533,4,48,0,0
7610,East,89590.10935902069,Education,613.4433715436661,44815.82913698777,4,49,0,1
7611,East,30650.474664176327,Small Business,693.386634303175,28330.44327825144,3,29,0,1
7612,South,8323.336389265969,Personal,760.7455837244572,23057.666936025755,0,23,0,1
7613,North,29801.345990056274,Education,548.8749179509895,45747.33945128788,1,32,0,0
7614,West,31477.197833967322,Education,711.3214704054283,9200.503601467764,1,18,0,0
7615,East,91389.23103887196,Personal,465.9806344569173,26290.52523060154,4,28,0,0
7616,South,66678.0596196072,Small Business,417.17571072468724,34356.83440889085,0,53,0,1
7617,East,12761.87616221173,Small Business,403.0225603498671,32384.364755675564,4,20,0,0
7618,East,17860.966621054606,Education,497.3800025041494,16892.440448400117,4,52,1,0
7619,West,19789.231926487664,Agriculture,319.73382498386695,30349.08070404514,4,35,0,0
7620,North,64890.0660760477,Small Business,455.6455107158873,36885.27939286918,4,22,0,0
7621,West,74864.3324231653,Small Business,658.7225534437755,31319.843329701427,3,36,0,1
7622,North,86666.17150371263,Personal,656.3554759380752,35800.800168979506,3,57,1,0
7623,East,94360.4723265931,Agriculture,340.4545935703202,16523.543272495568,0,48,1,0
7624,South,24161.93295171197,Agriculture,458.07858939434107,42478.20276223022,0,18,1,0
7625,West,34428.38604878466,Education,613.2567155728569,25236.02916432364,2,28,0,0
7626,North,27830.67367075891,Personal,475.20367562670657,49425.07298470559,1,52,0,1
7627,East,39082.348909283086,Personal,529.8934133038804,6047.83943001219,3,30,0,0
7628,North,91893.18520525619,Small Business,692.0459164136703,22114.191706143953,0,32,0,0
7629,North,59635.69385923934,Education,305.09675620114655,13121.37735372999,4,56,0,0
7630,North,75128.2302458274,Small Business,452.01644924863683,30002.428714732403,3,20,0,0
7631,East,51561.32743204429,Agriculture,378.3047340817592,15944.229246812572,1,56,0,1
7632,South,7741.50176693183,Personal,370.18505052047044,38186.50759553668,3,57,0,0
7633,South,11098.571169792362,Education,827.4721190459859,44683.963805188345,1,19,0,0
7634,South,56102.68797044915,Small Business,507.10818235932976,14489.79591119499,2,57,1,0
7635,North,73284.95830790243,Small Business,589.8987217003018,12230.492823580928,0,56,0,0
7636,East,25456.40011522949,Agriculture,703.6020378882979,44391.07335778153,1,38,0,0
7637,North,73581.40952926889,Personal,326.0961111730276,21257.236178982756,2,34,1,0
7638,South,82013.24848093367,Agriculture,432.56245120673407,24556.26357315635,3,21,0,0
7639,South,44130.26044440056,Small Business,757.6812830390419,14943.627609959103,0,13,0,0
7640,East,75909.82712018996,Personal,774.0948372478346,24139.169062301622,1,55,0,0
7641,North,43382.84528120369,Personal,505.1230063524411,15408.503288509863,1,59,0,0
7642,West,69443.3097982269,Agriculture,506.1738798084725,34966.734828538145,0,18,0,0
7643,West,77579.71968535658,Personal,716.293282409885,27449.43856160392,3,13,1,0
7644,South,99233.02873927052,Agriculture,462.28862471242803,40462.7200683309,3,27,0,0
7645,East,37812.68289604163,Personal,364.40174462699895,19072.76522302825,4,17,0,0
7646,North,44048.87415458809,Personal,441.6444976323209,27751.7756956567,3,27,0,1
7647,North,20733.905643966275,Education,513.0396023996761,16678.549533971047,0,36,0,0
7648,South,24386.940548171657,Personal,328.71259027730406,47051.326861098416,2,56,0,0
7649,South,70872.52524684588,Small Business,563.2741398100961,28487.10505059964,0,21,0,0
7650,North,92119.33106467522,Education,707.0041320250282,12805.812334307439,1,20,0,0
7651,North,42487.470407817855,Agriculture,582.5598294642539,17274.454664451307,4,43,0,0
7652,South,22085.22244937642,Small Business,339.5424372829788,8730.588385582707,4,43,1,0
7653,North,32084.452441384437,Agriculture,542.0822972402772,6251.719801898003,2,13,0,0
7654,West,48229.91195677317,Agriculture,689.897534423558,28666.482173180193,1,32,0,1
7655,South,32611.781289709998,Small Business,331.95315969460444,20170.531513652237,3,59,0,0
7656,North,27190.012896577296,Agriculture,332.9159543497887,48369.80548671379,3,14,1,0
7657,South,74918.52643192255,Education,503.8307717495405,12709.912836266789,3,45,0,0
7658,East,5745.2675178592035,Small Business,407.23018026804,40726.06937316254,0,40,0,0
7659,South,56226.900096965896,Agriculture,814.1294352196312,19218.714898680624,3,53,0,0
7660,South,80407.84666782661,Agriculture,619.7389820568587,15059.182372641735,1,31,0,0
7661,East,30291.68720015948,Personal,458.0289696732429,48633.656855058834,4,34,0,1
7662,West,62312.69350814165,Personal,687.6272010132229,41115.94694355946,0,48,0,0
7663,North,68545.51003376869,Agriculture,506.21097824763086,33377.94011503992,3,19,0,1
7664,East,67227.34615848355,Small Business,372.6636044084555,36370.446675068844,1,55,0,0
7665,South,47355.71524887818,Education,430.4777264139692,49612.16636827654,2,47,0,0
7666,North,37924.908848199026,Agriculture,653.5110064526566,31694.333397119903,1,25,0,0
7667,East,84412.78693764228,Agriculture,328.5318582983454,9585.520286313204,4,34,0,0
7668,North,77052.36591498711,Agriculture,449.97897202643503,7918.975701562162,1,38,0,1
7669,North,35519.241474321694,Personal,414.57131270319604,34997.30498632431,1,26,0,0
7670,East,14786.823472009579,Small Business,410.6243108720926,34592.05147663167,0,46,0,0
7671,North,11821.716817319573,Agriculture,675.519326586784,38667.82068401399,4,33,0,0
7672,West,13956.217900398924,Personal,754.1993042149005,9895.04286046762,3,58,0,0
7673,East,60372.58931324407,Agriculture,693.7266344353422,47520.602363982725,4,47,0,0
7674,West,9907.906703754019,Agriculture,655.1502986902817,29802.128625979014,2,26,0,0
7675,South,37008.05312158365,Small Business,804.0484744998253,34229.9984459547,4,43,0,0
7676,North,76553.97168185179,Personal,332.1158092333633,6568.3572520158605,0,52,0,0
7677,South,32963.07581896092,Education,392.1156972869324,48243.83965320083,3,29,0,0
7678,South,77514.26733211233,Small Business,527.9237706187927,30316.63319347769,4,56,0,1
7679,North,75819.36862967025,Education,504.84840392712726,30351.340084758285,3,42,0,1
7680,East,28353.57760015555,Personal,529.9283816296623,47459.98923036709,0,52,0,0
7681,North,74238.10710881081,Personal,413.5501977734883,46820.758018265034,1,47,0,0
7682,South,76038.78063584957,Education,382.2268235691256,14913.436631775874,2,36,0,0
7683,South,42758.12293836755,Personal,580.0562861018605,46899.446985766815,4,56,0,0
7684,East,24989.945955444233,Small Business,810.4288882378365,38147.958022102765,3,21,1,0
7685,North,54520.726654727565,Agriculture,515.5832042924544,5850.532729913785,4,51,0,1
7686,South,92532.77086001865,Education,323.8442677657404,15792.941693225226,0,25,0,0
7687,West,65763.58958104589,Agriculture,688.3920385892385,23584.106546215087,1,59,0,1
7688,South,21427.637274589815,Education,460.10769803994623,31227.01049775896,0,37,0,0
7689,South,69861.90784968439,Agriculture,434.80225401769064,36559.837871991,3,30,0,1
7690,East,45584.287591774286,Agriculture,478.34190038387914,14459.46772806047,4,41,0,1
7691,West,61195.23574876044,Small Business,698.098538149332,42651.523142316,3,50,0,1
7692,South,74736.08332719526,Agriculture,750.3506627786672,43057.189575011966,0,23,0,0
7693,South,53919.99839387226,Education,623.43083703643,33574.94686672598,4,42,0,1
7694,West,82328.47758446432,Agriculture,477.3633145457534,46449.22597320643,3,56,1,0
7695,North,73604.78003507963,Personal,470.76302821450304,41584.209210373454,4,58,0,0
7696,North,63431.967301758516,Agriculture,368.36959244800465,14973.06466820934,2,58,0,0
7697,South,19325.31750407339,Agriculture,813.315576529357,40940.45898396622,0,29,0,1
7698,South,84415.16553659899,Personal,650.9766694328507,47894.09354388973,0,13,0,1
7699,North,93911.03060538252,Personal,314.8360409207252,11192.290115829393,2,25,0,0
7700,East,18011.686761883007,Education,664.3019023526745,49041.40481559631,1,31,0,0
7701,West,51382.9072961759,Personal,545.9343833064294,6124.675854654061,3,50,0,0
7702,West,29594.430487197926,Personal,834.9068796758057,28497.526014819752,1,31,0,0
7703,East,76679.71420542864,Education,750.4878536435237,39825.191254031786,4,45,0,1
7704,East,73554.8154204465,Education,394.22366460803903,40569.71461458145,3,45,0,0
7705,East,18384.086454187876,Agriculture,696.0611153811765,38060.26561158206,3,48,0,0
7706,East,88317.59076985552,Small Business,567.0613021093949,28820.811773892285,3,14,0,0
7707,East,22192.441077910218,Education,402.87484001846053,34293.3944931678,2,46,0,1
7708,East,80739.60743657021,Personal,684.306949031472,36496.948354390115,0,44,0,1
7709,West,48413.13416466046,Agriculture,601.063168281835,27254.265089625304,2,30,1,0
7710,East,36185.86788802437,Personal,316.70563332436376,31805.82388105869,2,42,0,0
7711,North,20032.729954050283,Education,655.6233727908543,43086.56240559079,2,55,0,1
7712,East,20923.35433392979,Small Business,649.2428994243423,19079.555951562223,1,33,0,0
7713,East,67879.60269658553,Agriculture,379.24683857830445,28544.284713588455,2,38,0,0
7714,West,57290.88685497645,Education,491.9432498481811,5381.587446147854,0,49,0,0
7715,West,16598.115056867107,Education,622.2444339130719,35934.63798995569,3,39,0,0
7716,East,15706.296741640894,Personal,376.3306577587014,13792.34590766788,1,32,1,0
7717,West,11869.50460341519,Small Business,768.9978578091161,26645.056417119602,2,31,0,0
7718,South,75657.89800048669,Education,315.1173254582371,14459.23473262067,2,49,1,1
7719,West,72628.79809678247,Personal,356.56057823314524,6059.017156032153,3,24,1,0
7720,West,10550.944131184639,Agriculture,363.8588059201862,26744.92482641075,3,40,0,0
7721,West,58225.65718171243,Personal,590.4589192862803,24117.512297481815,1,32,0,0
7722,West,13044.23474805554,Agriculture,641.0627066927439,24131.72810859713,0,53,0,0
7723,North,90855.84820784946,Personal,522.0574380758176,14396.277196799163,1,44,0,0
7724,North,91176.15482211258,Small Business,458.76675521749144,47624.20653866806,3,43,0,0
7725,North,71332.13403224736,Personal,745.1245565940566,5157.821831481252,0,59,0,0
7726,East,92987.94753674774,Small Business,337.5572910495311,45119.54524988024,2,57,1,0
7727,East,82088.0378893006,Small Business,454.16052362303543,38160.586541276694,2,39,0,0
7728,South,83711.1647130697,Agriculture,321.51356834218393,12743.241508997216,4,25,0,0
7729,North,59122.245804143655,Personal,307.6395742314474,26248.639383659953,3,53,0,0
7730,East,34075.62383053671,Personal,494.3589378127107,49498.25366787227,4,33,1,0
7731,West,25690.91593606005,Personal,407.1530143447126,33966.42066429382,1,48,0,0
7732,West,36084.00209369828,Small Business,447.6012201610355,10731.952571840036,1,45,1,0
7733,North,64707.0658584609,Education,751.5209366002325,25593.900748539432,0,28,0,0
7734,South,21402.3709040779,Personal,389.63905293707177,26069.139345776555,3,44,0,0
7735,South,29570.822480545554,Personal,729.1283519334904,41101.849979739876,0,44,1,0
7736,West,49465.78196556912,Education,671.2778427305,46227.33197717699,0,49,0,0
7737,South,27139.759359838477,Agriculture,479.545038827458,8700.869447993056,1,37,0,0
7738,North,60921.14862302585,Personal,600.6058798469583,19131.67791287745,1,50,1,1
7739,West,92701.72270335133,Education,544.4395853759963,18429.715709830172,3,18,1,0
7740,East,76068.489741797,Personal,370.61742352371596,49822.16562135582,1,36,0,0
7741,East,68310.52834414673,Small Business,798.9519269537966,30165.220251112987,3,59,0,0
7742,South,60358.540218458984,Education,613.2898821721681,44592.4173253993,4,41,0,0
7743,West,51355.051379421166,Small Business,784.1320251875002,24171.478225017076,2,52,0,0
7744,West,22723.566665292674,Education,753.1045814973097,37522.54176840214,4,44,0,0
7745,East,89997.49326555223,Agriculture,343.8767589201828,17896.353903686573,1,50,1,0
7746,West,28610.92019121945,Small Business,413.99886631014886,46030.3710570155,2,39,0,0
7747,West,13674.343369925271,Personal,379.89361290615693,25481.58084439402,2,29,0,1
7748,West,76251.44202672604,Education,756.9287430328053,41167.64737922393,0,21,0,0
7749,South,21683.475761460806,Personal,774.3456445503613,16511.75975041542,2,13,0,0
7750,West,40330.11995641172,Agriculture,590.3843303946012,36212.19538648456,3,54,0,0
7751,North,7687.0681876430735,Education,357.2979398794038,23232.12819800161,1,54,0,0
7752,South,18021.454541342566,Agriculture,374.5891401986589,6414.774033854617,1,25,0,1
7753,West,21454.344922191645,Education,747.451846841047,23585.371419157855,0,24,0,0
7754,West,10168.962136266906,Small Business,811.0545750911317,29750.973878993922,0,12,0,1
7755,North,67382.41087917029,Personal,409.71162681086116,11829.272626092885,1,43,1,0
7756,South,84515.74060129614,Small Business,306.12566705969516,13276.089733667677,0,36,0,1
7757,East,40464.963604764394,Small Business,482.02409783292785,25918.82592454206,2,21,0,0
7758,East,88084.76528822907,Small Business,316.7746643063347,20422.837059503297,2,26,1,0
7759,South,25267.924583212018,Small Business,755.3862038429208,24833.32421015132,3,40,0,1
7760,West,35912.09023831775,Education,570.3317414744383,25737.214519522528,0,28,0,1
7761,West,19320.014337960994,Personal,653.023428319661,11303.421966624002,1,53,0,1
7762,East,63953.12356480487,Education,526.3166818750982,13153.755887155163,4,51,1,0
7763,East,44887.61113267915,Education,490.02915085686504,43167.44270657724,1,34,0,0
7764,East,63261.91794998037,Education,422.2102271918467,12322.341018971783,4,18,0,0
7765,North,77359.11601244744,Small Business,723.7929008709801,34966.144985371735,4,47,0,0
7766,East,56841.786523130104,Agriculture,682.5511714285411,23833.762104550646,3,17,0,0
7767,North,64624.88371566985,Small Business,498.4009414728474,48570.65086863384,4,13,0,0
7768,South,93848.77986746164,Education,476.6138738645506,7974.696284970689,2,56,0,0
7769,West,33411.109412840095,Small Business,300.68358325677343,42367.49897138429,2,43,0,0
7770,East,39120.57417022555,Personal,334.95367152500984,27115.21539961797,3,55,1,0
7771,West,73181.819362387,Personal,642.7905386909491,5240.856688888487,1,16,0,0
7772,West,63074.02412026174,Small Business,583.0340206295039,16864.709852279917,1,30,0,1
7773,East,21960.62593127291,Small Business,539.1417624667624,23346.358364717125,1,13,0,0
7774,East,40733.994450996564,Agriculture,755.1262324409122,19138.76390520163,1,54,0,0
7775,South,49444.61124684792,Small Business,577.1440124215655,21310.225880626997,2,34,0,0
7776,North,44842.03460699699,Small Business,511.471469774026,46250.2359111731,2,51,0,0
7777,North,21936.106790593876,Agriculture,388.69099113874177,21242.031457654746,3,15,0,0
7778,West,92820.85871950492,Small Business,751.3784045180405,23847.322073122974,3,15,0,0
7779,East,77420.28236092771,Small Business,616.9365375666532,39250.91991101507,3,22,1,0
7780,South,50728.80405024596,Small Business,350.8529812575165,40722.51045867688,1,57,0,1
7781,South,69605.79768914948,Small Business,656.8941188983918,8784.034330401257,1,52,0,0
7782,South,90241.85385287457,Small Business,533.7889100186255,36683.151555515185,2,31,0,1
7783,South,17936.543524349265,Education,746.2624229733976,26715.73791545491,2,25,0,0
7784,South,28785.43981716288,Small Business,805.4030283477979,11023.425195694494,0,46,0,1
7785,North,56556.618489381275,Agriculture,630.2561972469352,16911.975377609793,0,56,0,1
7786,North,80905.98527847407,Small Business,702.3870506223516,7026.597378793341,1,25,0,0
7787,North,8444.2150669451,Education,331.12496618119116,21210.67349653258,2,14,0,0
7788,East,98481.72426865424,Agriculture,608.1405002506365,16493.289815031087,1,26,0,0
7789,West,48216.127273827726,Agriculture,715.4369880955107,22194.652882100792,4,32,0,1
7790,South,39126.95835906368,Small Business,573.2191822129571,31115.324638884056,0,13,0,0
7791,East,32808.82159477833,Personal,626.4525492273855,37955.2798416479,3,32,0,0
7792,South,21563.887226832805,Education,794.4215020695743,32240.83939517884,1,21,0,0
7793,North,80199.52134835265,Personal,408.9547646171597,35526.978601697556,4,38,0,0
7794,East,95764.34565087917,Small Business,354.03557915355157,43953.7604278457,3,58,0,0
7795,North,44296.25171031283,Education,679.8539872267255,44322.09995576799,4,30,0,1
7796,South,95479.96600157834,Personal,752.5668980373442,43732.37067616283,2,23,0,0
7797,South,83260.77346632825,Education,767.7696037204099,11892.601196578697,2,27,0,0
7798,West,50699.85711025024,Small Business,652.9044734001711,16298.111011714042,2,19,0,0
7799,South,69032.4870169826,Education,758.2673799939419,27604.638721740746,3,48,0,0
7800,North,46323.49702119398,Small Business,685.3653131478096,21143.268230721216,3,36,0,0
7801,South,58078.72378019248,Personal,348.0573037487349,10925.103572598346,2,35,1,0
7802,West,10514.402016757862,Education,719.1239293367435,17948.760557254314,3,58,0,0
7803,West,71145.03015355064,Agriculture,398.64782925268133,48894.29427495376,2,51,0,1
7804,North,10018.341225992986,Small Business,430.13513842503505,20611.703997344128,1,29,0,0
7805,East,82623.06995736671,Education,517.0578448492656,23851.133073318266,2,32,0,1
7806,South,83369.95829875296,Agriculture,473.01188647948527,5288.063983578364,0,19,0,0
7807,West,27522.342317840386,Agriculture,476.9084560666016,37373.669590558944,1,30,0,1
7808,South,35747.96419840102,Agriculture,393.09273831222515,23609.75294954209,2,41,0,0
7809,South,50724.48596303786,Agriculture,461.6290759102494,9641.30283028225,0,38,1,1
7810,East,61682.97615858574,Small Business,310.814424486735,48585.05322371024,2,47,0,0
7811,West,32298.59786548969,Education,560.1010206785793,39984.4945663289,1,47,0,1
7812,South,61286.208440032875,Agriculture,722.7250273233938,37676.75402447271,2,37,0,0
7813,West,33289.77195678339,Education,774.2360530736619,48104.25506787513,3,31,0,0
7814,North,10271.618501750763,Education,751.2357074276911,23336.603803271202,2,52,0,0
7815,North,5240.11723403135,Personal,529.0517454473122,37334.009313160175,1,25,0,1
7816,South,14609.350502250716,Education,701.7345646401209,14279.355382345298,4,44,0,0
7817,West,80263.81651558173,Small Business,458.33992575236687,36370.42463534541,2,20,0,0
7818,South,96335.97467641703,Small Business,330.5593599946899,5633.5591484421275,3,34,0,0
7819,West,45561.78893171583,Agriculture,671.7843389651966,10683.742119827635,1,56,1,1
7820,West,53704.97557774456,Education,656.8378906050233,24136.65133712818,0,41,1,0
7821,East,18950.57606197548,Small Business,740.8961675045816,5544.171266270368,4,53,0,0
7822,East,57347.97850461492,Small Business,638.8584136865838,25788.463495268865,2,39,0,0
7823,East,18742.2156906628,Small Business,386.290393735654,28525.628707925178,1,42,1,0
7824,South,63065.361463888854,Agriculture,769.239315627609,32972.29689141869,3,37,1,0
